collection_date,Year,Month,woy,collection_id,site_code,calculated_county,calculated_city,longitude,latitude,trap_type,num_trap,trap_nights,trap_problem,species,females_mixed,coordinate_precision
2022-07-13,2022,7,28,2747332,251,Fresno,Fresno,-119.798606,36.723638,BGSENT,1,1,N,Aedes aegypti,10,Approximate
2022-07-13,2022,7,28,2747357,278,Fresno,Fresno,-119.833169,36.730709,CO2,1,1,N,Aedes aegypti,8,Approximate
2022-07-13,2022,7,28,2747366,238,Fresno,Fresno,-119.814442,36.77483,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-13,2022,7,28,2747397,14,Fresno,Old Fig Garden,-119.802044,36.796716,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-13,2022,7,28,2747411,81,Fresno,Fresno,-119.803116,36.774737,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-13,2022,7,28,2747416,165,Fresno,Old Fig Garden,-119.802702,36.805968,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-13,2022,7,28,2747423,238,Fresno,Fresno,-119.814364,36.774743,BGSENT,1,1,N,Aedes aegypti,14,Approximate
2022-07-13,2022,7,28,2747425,263,Fresno,Fresno,-119.853444,36.768376,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2022-07-13,2022,7,28,2747428,116,Fresno,Fresno,-119.80398,36.780354,BGSENT,1,1,N,Aedes aegypti,12,Approximate
2022-07-13,2022,7,28,2750146,183,Fresno,Fresno,-119.890956,36.759909,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-13,2022,7,28,2750148,7,Fresno,Fresno,-119.805684,36.762174,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-13,2022,7,28,2750149,36,Fresno,Fresno,-119.80071,36.787245,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-07-13,2022,7,28,2750172,81,Fresno,Fresno,-119.803258,36.774733,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-13,2022,7,28,2750180,238,Fresno,Fresno,-119.81443,36.7748,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-13,2022,7,28,2750188,263,Fresno,Fresno,-119.853643,36.768468,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-07-14,2022,7,28,2750220,93,Fresno,Fresno,-119.846467,36.834272,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-14,2022,7,28,2750225,180,Fresno,Fresno,-119.86329,36.8331,GRVD,1,1,N,Aedes aegypti,7,Approximate
2022-07-14,2022,7,28,2750238,32,Fresno,Fresno,-119.840492,36.831539,GRVD,1,1,N,Aedes aegypti,3,Approximate
2022-07-14,2022,7,28,2750246,235,Fresno,Fresno,-119.813391,36.829319,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-14,2022,7,28,2750255,40,Fresno,Fresno,-119.805389,36.818174,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-14,2022,7,28,2750256,69,Fresno,Fresno,-119.843639,36.856481,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-14,2022,7,28,2750257,229,Fresno,Fresno,-119.849683,36.820935,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-14,2022,7,28,2750258,173,Fresno,Fresno,-119.911512,36.840225,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-07-14,2022,7,28,2750259,277,Fresno,Fresno,-119.842574,36.845024,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2022-07-14,2022,7,28,2750260,8007,Fresno,Fresno,-119.843954,36.819546,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-07-14,2022,7,28,2750261,257,Fresno,Fresno,-119.80114,36.827697,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2022-07-14,2022,7,28,2750263,136,Fresno,Fresno,-119.863217,36.839513,BGSENT,1,1,N,Aedes aegypti,13,Approximate
2022-07-14,2022,7,28,2751235,257,Fresno,Fresno,-119.801139,36.827711,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-14,2022,7,28,2751237,8007,Fresno,Fresno,-119.843984,36.819559,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-14,2022,7,28,2751251,269,Fresno,Fresno,-119.828022,36.842121,CO2,1,1,N,Aedes aegypti,7,Approximate
2022-07-14,2022,7,28,2751252,40,Fresno,Fresno,-119.805202,36.818156,CO2,1,1,N,Aedes aegypti,6,Approximate
2022-07-14,2022,7,28,2751253,229,Fresno,Fresno,-119.84967,36.820939,CO2,1,1,N,Aedes aegypti,5,Approximate
2022-07-14,2022,7,28,2752181,32,Fresno,Fresno,-119.840331,36.831441,CO2,1,1,N,Aedes aegypti,5,Approximate
2022-07-14,2022,7,28,2752184,232,Fresno,Fresno,-119.81364,36.829264,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-14,2022,7,28,2752186,96,Fresno,Fresno,-119.882264,36.840615,CO2,1,1,N,Aedes aegypti,4,Approximate
2022-07-19,2022,7,29,2751953,211,Fresno,Kerman,-120.041277,36.730491,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-19,2022,7,29,2751985,214,Fresno,Kerman,-120.049766,36.722116,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-07-19,2022,7,29,2751986,112,Fresno,Fresno,-119.883983,36.733894,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-07-19,2022,7,29,2751987,8,Fresno,Fresno,-119.867256,36.740703,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-07-19,2022,7,29,2751990,271,Fresno,Fresno,-119.923398,36.828832,BGSENT,1,1,N,Aedes aegypti,7,Approximate
2022-07-19,2022,7,29,2751991,2,Fresno,Kerman,-120.076211,36.725947,CO2,1,1,N,Aedes aegypti,10,Approximate
2022-07-19,2022,7,29,2751992,249,Fresno,Fresno,-119.923823,36.817353,CO2,1,1,N,Aedes aegypti,3,Approximate
2022-07-19,2022,7,29,2752227,168,Fresno,Fresno,-119.922351,36.806873,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-07-19,2022,7,29,2752240,67,Fresno,Kerman,-120.080665,36.732251,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2022-07-19,2022,7,29,2752258,168,Fresno,Fresno,-119.925269,36.806667,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-07-19,2022,7,29,2752592,67,Fresno,Kerman,-120.08068,36.732378,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-20,2022,7,29,2751993,270,Fresno,Fresno,-119.813231,36.785067,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-20,2022,7,29,2751994,279,Fresno,Fresno,-119.838798,36.802891,GRVD,1,1,N,Aedes aegypti,3,Approximate
2022-07-20,2022,7,29,2751997,160,Fresno,Fresno,-119.884033,36.797673,GRVD,1,1,N,Aedes aegypti,3,Approximate
2022-07-20,2022,7,29,2752003,88,Fresno,Fresno,-119.843389,36.789514,GRVD,1,1,N,Aedes aegypti,3,Approximate
2022-07-20,2022,7,29,2752012,160,Fresno,Fresno,-119.883348,36.79852,CO2,1,1,N,Aedes aegypti,4,Approximate
2022-07-20,2022,7,29,2752602,89,Fresno,Fresno,-119.876732,36.791779,GRVD,1,1,N,Aedes aegypti,5,Approximate
2022-07-20,2022,7,29,2752604,19,Fresno,Fresno,-119.829566,36.768458,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2022-07-20,2022,7,29,2752615,151,Fresno,Fresno,-119.816336,36.758895,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-20,2022,7,29,2752617,82,Fresno,Fresno,-119.826376,36.801033,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-07-20,2022,7,29,2752620,89,Fresno,Fresno,-119.882924,36.790999,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-20,2022,7,29,2752633,182,Fresno,Fresno,-119.849467,36.801698,CO2,1,1,N,Aedes aegypti,4,Approximate
2022-07-21,2022,7,29,2753474,122,Fresno,Fresno,-119.766864,36.730853,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-21,2022,7,29,2753475,123,Fresno,Fresno,-119.722458,36.726693,GRVD,1,1,N,Aedes aegypti,5,Approximate
2022-07-21,2022,7,29,2753476,259,Fresno,Fresno,-119.747586,36.747041,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-21,2022,7,29,2753477,61,Fresno,Sunnyside,-119.704369,36.728854,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-21,2022,7,29,2753478,64,Fresno,Fresno,-119.733624,36.725335,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-21,2022,7,29,2753483,261,Fresno,Fresno,-119.715508,36.708486,GRVD,1,1,N,Aedes aegypti,3,Approximate
2022-07-21,2022,7,29,2757085,156,Fresno,Fresno,-119.756995,36.752596,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-21,2022,7,29,2757088,178,Fresno,Fresno,-119.776889,36.75974,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-21,2022,7,29,2757090,186,Fresno,Fresno,-119.742749,36.724313,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-07-21,2022,7,29,2757092,35,Fresno,Fresno,-119.78279,36.743707,BGSENT,1,1,N,Aedes aegypti,9,Approximate
2022-07-21,2022,7,29,2757094,178,Fresno,Fresno,-119.776818,36.759657,BGSENT,1,1,N,Aedes aegypti,11,Approximate
2022-07-21,2022,7,29,2757095,64,Fresno,Fresno,-119.734506,36.725134,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2022-07-21,2022,7,29,2757096,61,Fresno,Sunnyside,-119.704367,36.728929,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2022-07-21,2022,7,29,2757097,156,Fresno,Fresno,-119.752398,36.752406,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2022-07-21,2022,7,29,2757098,193,Fresno,Malaga,-119.735543,36.684759,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2022-07-21,2022,7,29,2757099,261,Fresno,Fresno,-119.715566,36.70846,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-21,2022,7,29,2757113,61,Fresno,Sunnyside,-119.704363,36.728955,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-21,2022,7,29,2757178,35,Fresno,Fresno,-119.782759,36.743655,CO2,1,1,N,Aedes aegypti,4,Approximate
2022-07-21,2022,7,29,2757235,123,Fresno,Fresno,-119.722526,36.72646,CO2,1,1,N,Aedes aegypti,5,Approximate
2022-07-27,2022,7,30,2758939,116,Fresno,Fresno,-119.803988,36.780378,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-27,2022,7,30,2758941,81,Fresno,Fresno,-119.803109,36.77473,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-27,2022,7,30,2758954,14,Fresno,Old Fig Garden,-119.802118,36.796772,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-27,2022,7,30,2758957,238,Fresno,Fresno,-119.814415,36.774829,BGSENT,1,1,N,Aedes aegypti,13,Approximate
2022-07-27,2022,7,30,2758967,165,Fresno,Old Fig Garden,-119.802693,36.805968,BGSENT,1,1,N,Aedes aegypti,16,Approximate
2022-07-27,2022,7,30,2758969,38,Fresno,Fresno,-119.776482,36.7892,BGSENT,1,1,N,Aedes aegypti,7,Approximate
2022-07-27,2022,7,30,2758994,251,Fresno,Fresno,-119.798639,36.723607,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-27,2022,7,30,2759000,278,Fresno,Fresno,-119.832884,36.730814,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-27,2022,7,30,2759020,197,Fresno,Fresno,-119.817442,36.708048,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-07-27,2022,7,30,2759609,92,Fresno,Fresno,-119.842687,36.755818,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-27,2022,7,30,2759634,81,Fresno,Fresno,-119.803265,36.774736,CO2,1,1,N,Aedes aegypti,4,Approximate
2022-07-27,2022,7,30,2759638,165,Fresno,Old Fig Garden,-119.802837,36.806102,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-07-27,2022,7,30,2759644,183,Fresno,Fresno,-119.89092,36.75993,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-07-27,2022,7,30,2759645,183,Fresno,Fresno,-119.89092,36.75993,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-07-27,2022,7,30,2759699,263,Fresno,Fresno,-119.853629,36.768471,CO2,1,1,N,Aedes aegypti,4,Approximate
2022-07-27,2022,7,30,2759707,14,Fresno,Old Fig Garden,-119.802108,36.796662,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-07-27,2022,7,30,2759709,238,Fresno,Fresno,-119.814457,36.77476,CO2,1,1,N,Aedes aegypti,5,Approximate
2022-07-27,2022,7,30,2759718,263,Fresno,Fresno,-119.853497,36.768453,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2022-07-27,2022,7,30,2759722,124,Fresno,Fresno,-119.888498,36.766494,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2022-07-27,2022,7,30,2759733,8004,Fresno,Easton,-119.777663,36.651399,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-27,2022,7,30,2759736,195,Fresno,Easton,-119.790996,36.645215,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-27,2022,7,30,2760225,15,Fresno,Fresno,-119.822771,36.752266,CO2,1,1,N,Aedes aegypti,4,Approximate
2022-07-27,2022,7,30,2760229,15,Fresno,Fresno,-119.821039,36.752789,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-07-27,2022,7,30,2760242,250,Fresno,Fresno,-119.787251,36.711314,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-27,2022,7,30,2760243,45,Fresno,Easton,-119.79407,36.652049,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-27,2022,7,30,2760244,278,Fresno,Fresno,-119.833203,36.730735,CO2,1,1,N,Aedes aegypti,3,Approximate
2022-07-27,2022,7,30,2760246,251,Fresno,Fresno,-119.798602,36.723611,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-27,2022,7,30,2760247,203,Fresno,Fresno,-119.812397,36.730573,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2022-07-27,2022,7,30,2762088,45,Fresno,Easton,-119.794101,36.651834,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2022-07-28,2022,7,30,2762094,8007,Fresno,Fresno,-119.843946,36.819537,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-28,2022,7,30,2762118,172,Fresno,Fresno,-119.822315,36.814721,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-28,2022,7,30,2762127,235,Fresno,Fresno,-119.813363,36.829319,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-07-28,2022,7,30,2762132,257,Fresno,Fresno,-119.801112,36.827689,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-07-28,2022,7,30,2762138,93,Fresno,Fresno,-119.846372,36.834337,BGSENT,1,1,N,Aedes aegypti,7,Approximate
2022-07-28,2022,7,30,2762141,32,Fresno,Fresno,-119.840328,36.831452,BGSENT,1,1,N,Aedes aegypti,8,Approximate
2022-07-28,2022,7,30,2762144,40,Fresno,Fresno,-119.805371,36.818147,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-07-28,2022,7,30,2762155,172,Fresno,Fresno,-119.822332,36.814721,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-07-28,2022,7,30,2762162,269,Fresno,Fresno,-119.828019,36.842088,CO2,1,1,N,Aedes aegypti,4,Approximate
2022-07-28,2022,7,30,2762165,277,Fresno,Fresno,-119.842603,36.845031,CO2,1,1,N,Aedes aegypti,6,Approximate
2022-07-28,2022,7,30,2762169,32,Fresno,Fresno,-119.840282,36.831483,CO2,1,1,N,Aedes aegypti,5,Approximate
2022-08-02,2022,8,31,2764230,8005,Fresno,Fresno,-119.906693,36.843695,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-08-02,2022,8,31,2764264,209,Fresno,Kerman,-120.041323,36.73116,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-08-02,2022,8,31,2764289,215,Fresno,Kerman,-120.06713,36.726927,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-08-02,2022,8,31,2764294,2,Fresno,Kerman,-120.076215,36.725955,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-08-02,2022,8,31,2767116,214,Fresno,Kerman,-120.049777,36.722135,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-02,2022,8,31,2767118,216,Fresno,Fresno,-119.910856,36.823646,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2022-08-02,2022,8,31,2767119,187,Fresno,Biola,-120.017212,36.801506,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2022-08-02,2022,8,31,2767121,67,Fresno,Kerman,-120.080643,36.732132,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2022-08-02,2022,8,31,2767130,271,Fresno,Fresno,-119.923707,36.828927,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-02,2022,8,31,2767137,2,Fresno,Kerman,-120.076195,36.725964,CO2,1,1,N,Aedes aegypti,6,Approximate
2022-08-02,2022,8,31,2767143,209,Fresno,Kerman,-120.041576,36.731316,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2022-08-02,2022,8,31,2767145,249,Fresno,Fresno,-119.92342,36.81734,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2022-08-03,2022,8,31,2764303,19,Fresno,Fresno,-119.829497,36.768473,GRVD,1,1,N,Aedes aegypti,5,Approximate
2022-08-03,2022,8,31,2764306,171,Fresno,Fresno,-119.876647,36.820063,GRVD,1,1,N,Aedes aegypti,6,Approximate
2022-08-03,2022,8,31,2764314,160,Fresno,Fresno,-119.884038,36.79765,BGSENT,1,1,N,Aedes aegypti,15,Approximate
2022-08-03,2022,8,31,2764315,89,Fresno,Fresno,-119.876481,36.791795,BGSENT,1,1,N,Aedes aegypti,24,Approximate
2022-08-03,2022,8,31,2764317,182,Fresno,Fresno,-119.849459,36.801705,BGSENT,1,1,N,Aedes aegypti,33,Approximate
2022-08-03,2022,8,31,2764319,279,Fresno,Fresno,-119.838778,36.802895,BGSENT,1,1,N,Aedes aegypti,18,Approximate
2022-08-03,2022,8,31,2764328,19,Fresno,Fresno,-119.829505,36.768435,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-03,2022,8,31,2767357,89,Fresno,Fresno,-119.876516,36.791806,GRVD,1,1,N,Aedes aegypti,4,Approximate
2022-08-03,2022,8,31,2767358,89,Fresno,Fresno,-119.882999,36.790966,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-08-03,2022,8,31,2767394,88,Fresno,Fresno,-119.843403,36.78945,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-08-03,2022,8,31,2767400,151,Fresno,Fresno,-119.816361,36.758928,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2022-08-03,2022,8,31,2767424,174,Fresno,Fresno,-119.846534,36.791409,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2022-08-03,2022,8,31,2767427,270,Fresno,Fresno,-119.813339,36.784975,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-03,2022,8,31,2767435,151,Fresno,Fresno,-119.816342,36.758935,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-03,2022,8,31,2767439,279,Fresno,Fresno,-119.838767,36.802892,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-08-03,2022,8,31,2767441,82,Fresno,Fresno,-119.825081,36.801776,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-08-03,2022,8,31,2767442,89,Fresno,Fresno,-119.882942,36.79103,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-03,2022,8,31,2767443,182,Fresno,Fresno,-119.849458,36.801702,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-03,2022,8,31,2767445,160,Fresno,Fresno,-119.883965,36.797674,CO2,1,1,N,Aedes aegypti,5,Approximate
2022-08-03,2022,8,31,2767446,88,Fresno,Fresno,-119.843403,36.789516,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-04,2022,8,31,2767492,64,Fresno,Fresno,-119.735943,36.72523,BGSENT,1,1,N,Aedes aegypti,7,Approximate
2022-08-04,2022,8,31,2768338,28,Fresno,Fresno,-119.729413,36.755281,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-08-04,2022,8,31,2768340,113,Fresno,Fresno,-119.711463,36.715288,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-08-04,2022,8,31,2768341,64,Fresno,Fresno,-119.734605,36.725131,GRVD,1,1,N,Aedes aegypti,7,Approximate
2022-08-04,2022,8,31,2769423,122,Fresno,Fresno,-119.76697,36.730862,GRVD,1,1,N,Aedes aegypti,5,Approximate
2022-08-04,2022,8,31,2769427,61,Fresno,Sunnyside,-119.704357,36.728801,GRVD,1,1,N,Aedes aegypti,4,Approximate
2022-08-04,2022,8,31,2769432,178,Fresno,Fresno,-119.776877,36.75974,GRVD,1,1,N,Aedes aegypti,8,Approximate
2022-08-04,2022,8,31,2769458,261,Fresno,Fresno,-119.715512,36.708496,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-08-04,2022,8,31,2769488,156,Fresno,Fresno,-119.752353,36.752424,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-08-04,2022,8,31,2769490,156,Fresno,Fresno,-119.757023,36.752583,CO2,1,1,N,Aedes aegypti,5,Approximate
2022-08-04,2022,8,31,2769492,35,Fresno,Fresno,-119.782616,36.743673,CO2,1,1,N,Aedes aegypti,3,Approximate
2022-08-04,2022,8,31,2769829,35,Fresno,Fresno,-119.7826,36.743551,BGSENT,1,1,N,Aedes aegypti,11,Approximate
2022-08-04,2022,8,31,2769847,156,Fresno,Fresno,-119.756742,36.752584,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2022-08-04,2022,8,31,2769850,186,Fresno,Fresno,-119.742739,36.72442,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2022-08-04,2022,8,31,2769865,35,Fresno,Fresno,-119.782764,36.743508,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-08-04,2022,8,31,2769869,253,Fresno,Fresno,-119.746116,36.713236,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-08-04,2022,8,31,2769893,28,Fresno,Fresno,-119.7294,36.755365,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-08-04,2022,8,31,2770150,261,Fresno,Fresno,-119.716179,36.708503,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-08-04,2022,8,31,2770151,193,Fresno,Malaga,-119.735536,36.68476,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-08-04,2022,8,31,2770152,64,Fresno,Fresno,-119.733945,36.725134,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-08-04,2022,8,31,2770153,186,Fresno,Fresno,-119.742756,36.724331,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-04,2022,8,31,2770159,113,Fresno,Fresno,-119.711455,36.715285,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-04,2022,8,31,2770161,253,Fresno,Fresno,-119.746113,36.713125,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-04,2022,8,31,2770162,123,Fresno,Fresno,-119.722469,36.72666,CO2,1,1,N,Aedes aegypti,11,Approximate
2022-08-04,2022,8,31,2770363,178,Fresno,Fresno,-119.776834,36.759648,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-09,2022,8,32,2769550,195,Fresno,Easton,-119.790849,36.645139,GRVD,1,1,N,Aedes aegypti,7,Approximate
2022-08-09,2022,8,32,2769565,210,Fresno,Fresno,-119.831913,36.748376,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-08-09,2022,8,32,2769566,203,Fresno,Fresno,-119.812402,36.730586,BGSENT,1,1,N,Aedes aegypti,13,Approximate
2022-08-09,2022,8,32,2770411,194,Fresno,Fresno,-119.807584,36.740891,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-09,2022,8,32,2770412,251,Fresno,Fresno,-119.798675,36.723581,CO2,1,1,N,Aedes aegypti,4,Approximate
2022-08-09,2022,8,32,2770413,15,Fresno,Fresno,-119.822755,36.75229,CO2,1,1,N,Aedes aegypti,6,Approximate
2022-08-09,2022,8,32,2770435,278,Fresno,Fresno,-119.833169,36.730717,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-09,2022,8,32,2770538,197,Fresno,Fresno,-119.817461,36.708112,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-09,2022,8,32,2770541,45,Fresno,Easton,-119.794096,36.65204,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-09,2022,8,32,2770574,197,Fresno,Fresno,-119.817376,36.708112,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2022-08-09,2022,8,32,2770588,45,Fresno,Easton,-119.794126,36.651824,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2022-08-09,2022,8,32,2770589,221,Fresno,Easton,-119.78928,36.630334,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-08-09,2022,8,32,2770590,15,Fresno,Fresno,-119.821149,36.75279,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-08-09,2022,8,32,2772927,8004,Fresno,Easton,-119.777714,36.651427,BGSENT,1,1,N,Aedes aegypti,7,Approximate
2022-08-09,2022,8,32,2772928,194,Fresno,Fresno,-119.807438,36.741004,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2022-08-10,2022,8,32,2769594,36,Fresno,Fresno,-119.800705,36.787247,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-08-10,2022,8,32,2769596,238,Fresno,Fresno,-119.814436,36.774833,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-08-10,2022,8,32,2769597,38,Fresno,Fresno,-119.776534,36.78919,BGSENT,1,1,N,Aedes aegypti,12,Approximate
2022-08-10,2022,8,32,2769598,81,Fresno,Fresno,-119.803298,36.774729,CO2,1,1,N,Aedes aegypti,9,Approximate
2022-08-10,2022,8,32,2772944,116,Fresno,Fresno,-119.803995,36.780211,GRVD,1,1,N,Aedes aegypti,4,Approximate
2022-08-10,2022,8,32,2772955,238,Fresno,Fresno,-119.814489,36.774774,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-10,2022,8,32,2772961,165,Fresno,Old Fig Garden,-119.802853,36.806126,CO2,1,1,N,Aedes aegypti,5,Approximate
2022-08-10,2022,8,32,2772964,36,Fresno,Fresno,-119.800715,36.787228,CO2,1,1,N,Aedes aegypti,2,Approximate
2022-08-10,2022,8,32,2772967,14,Fresno,Old Fig Garden,-119.80213,36.796778,CO2,1,1,N,Aedes aegypti,1,Approximate
2022-08-11,2022,8,32,2772973,8007,Fresno,Fresno,-119.843932,36.819561,GRVD,1,1,N,Aedes aegypti,2,Approximate
2022-08-11,2022,8,32,2772993,235,Fresno,Fresno,-119.813355,36.8293,GRVD,1,1,N,Aedes aegypti,5,Approximate
2022-08-11,2022,8,32,2772996,277,Fresno,Fresno,-119.842564,36.844812,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-08-11,2022,8,32,2772998,32,Fresno,Fresno,-119.840492,36.831475,GRVD,1,1,N,Aedes aegypti,6,Approximate
2022-08-11,2022,8,32,2773006,173,Fresno,Fresno,-119.911485,36.840224,GRVD,1,1,N,Aedes aegypti,1,Approximate
2022-08-11,2022,8,32,2773009,40,Fresno,Fresno,-119.805298,36.818153,GRVD,1,1,N,Aedes aegypti,3,Approximate
2022-08-11,2022,8,32,2773038,86,Fresno,Fresno,-119.863229,36.839448,GRVD,1,1,N,Aedes aegypti,3,Approximate
